step,x1_real,x2_real,u_real,x1_ref
211,0.44229522,0.63332206,0.3303945,0.3200174216606384
212,0.4190153,0.5420606,0.26844218,0.257228912440572
213,0.2927712,0.4233462,0.20360562,0.20525459000015012
214,0.2485808,0.14792468,0.16368033,0.16280091390981122
215,0.17144899,0.28564507,0.13733742,0.128499422161787
216,0.21126232,0.18840978,0.089927495,0.10102769213691354
217,0.19026609,0.019981217,0.070980944,0.07918062397648162
218,0.16568734,0.1524121,0.065424375,0.061903938683289805
219,0.13458818,0.11223315,0.007816993,0.04830211700842235
220,-0.039476704,0.08848198,0.037290685,0.03763092188548378
221,-0.046645354,0.10136708,0.019586658,0.02928190063218783
222,0.022162087,0.13457605,0.011009189,0.02276375545870324
223,0.06962826,-0.015756048,0.008081785,0.01768352861844935
224,0.050454993,-0.051887557,0.011776991,0.013729192396604972
225,-0.02362259,-0.10358754,0.0018700557,0.010654360050222245
226,0.07053805,0.09010714,0.003955681,0.008265311035813516
227,0.026714308,0.02133455,-0.02814472,0.006410237201612601
228,-0.04532154,-0.33757716,-0.023320306,0.004970478770887299
229,0.0129872635,-0.0665715,-0.01401922,0.003853469326654979
230,0.0016184488,0.20830049,-0.031325687,0.0
231,-0.040050842,0.0025324137,-0.022851164,0.0
232,0.09759433,-0.110096976,-0.0022493005,0.0
233,0.045795467,-0.10998495,-0.033150226,0.0
234,-0.068759024,-0.20219909,-0.011722354,0.0
235,0.022403019,-0.0039687683,-0.00037953182,0.0
236,-0.022960227,-0.022567568,-0.008844956,0.0
237,-0.028297862,0.021253057,-0.0064391363,0.0
238,0.0015610986,0.030790292,-6.5665496e-05,0.0
239,0.030479612,-0.20756333,-0.009722008,0.0
240,-0.00796096,0.05550689,-0.023537494,0.0
241,-0.025343223,-0.10414747,-0.012803434,0.0
242,-0.07274683,-0.0149065815,-0.011691987,0.0
243,-0.03689479,-0.01549531,-0.0020299244,0.0
244,-0.05493328,-0.09782975,-0.018239286,0.0
245,-0.036890425,-0.1227629,-0.022703828,0.0
246,0.010919165,-0.1917593,-0.010429198,0.0
247,-0.09261772,-0.055751685,-0.017811155,0.0
248,-0.068646684,0.0076573226,-0.013912388,0.0
249,-0.08350195,-0.062166087,0.029613035,0.0
250,-0.033375967,0.2286644,0.12851015,0.0
251,0.07925117,0.2124647,0.26789328,0.126847839313129
252,0.25652304,0.3680591,0.4404129,0.25318490714749853
253,0.35550478,0.6265278,0.5535849,0.37850248872082043
254,0.48966393,0.73604345,0.77385986,0.5022959743621584
255,0.6329866,0.7897722,0.86828315,0.6240668913969742
256,0.70816475,1.1740625,0.9908486,0.7433249113206551
257,0.8254196,1.4175944,1.1082451,0.8595898241783433
258,0.9253068,1.479898,1.1644164,0.9723934722009374
259,1.0108669,1.5457422,1.277589,1.081281634911195
260,1.0633243,1.8457379,1.3842564,1.1858158581092808
261,1.2552935,1.9032791,1.422825,1.2855752193730785
262,1.3986788,1.8005335,1.4612622,1.380158022964224
263,1.3906709,1.8973621,1.575259,1.4691834173150666
264,1.4269117,2.0291715,1.523631,1.5522929285835136
265,1.4891895,1.8846008,1.6021397,1.6291519041006715
266,1.5076429,2.1256974,1.6483624,1.6994508598990288
267,1.448543,2.3010619,1.6685635,1.7629067268951641
268,1.5487643,2.3034348,1.7009088,1.8192639907090367
269,1.5174476,2.2489004,1.7168516,1.8682957205302133
270,1.6027434,2.2058756,1.7372713,1.9098044828881477
271,1.6300302,2.2561622,1.7302691,1.9436231366470833
272,1.6185749,2.476997,1.7244055,1.969615506024416
273,1.6395413,2.4416206,1.7058693,1.9876769289225082
274,1.6788236,2.220262,1.711003,1.997734678366016
275,1.5811229,2.4899757,1.743547,1.9997482553477501
276,1.6544343,2.3028755,1.7632843,1.9937095519038848
277,1.6222912,2.5264645,1.7700641,1.9796428837618654
278,1.659018,2.4974592,1.7799639,1.9576048924295575
279,1.6507424,2.4895248,1.7830079,1.927684317119884
280,1.6590718,2.441568,1.7956709,1.890001637429337
281,1.5945194,2.5197568,1.8140618,1.8447085882091627
282,1.6174207,2.4345686,1.7669203,1.7919875485826717
283,1.57511,2.3610399,1.7822516,1.732050807568877
