step,x1_real,x2_real,u_real,x1_ref
170,1.3626322,2.0513365,1.6047136,2.0
171,1.3067386,2.1782243,1.6089325,2.0
172,1.4373131,2.2542708,1.463942,2.0
173,1.3726627,2.0972154,1.5201805,2.0
174,1.4199643,1.9992539,1.5303413,2.0
175,1.4091194,1.9735293,1.6030577,2.0
176,1.4680613,2.1689973,1.5706946,2.0
177,1.45357,2.2605357,1.5515472,2.0
178,1.4826688,2.1987598,1.5043075,2.0
179,1.4031429,2.0991654,1.5395143,2.0
180,1.4354062,2.1867642,1.566013,1.996146530673345
181,1.4668945,2.1332707,1.5787148,1.9950295212291127
182,1.4650298,2.1972263,1.6179432,1.9935897627983874
183,1.4580979,2.2275865,1.6628652,1.9917346889641865
184,1.5370795,2.1697423,1.5506191,1.9893456399497778
185,1.4344133,2.2037957,1.6843657,1.9862708076033948
186,1.5394919,2.336619,1.6871401,1.9823164713815506
187,1.5878171,2.2575154,1.7296221,1.9772362445412965
188,1.4403856,2.4726863,1.8007883,1.9707180993678122
189,1.5674292,2.3865538,1.7630495,1.962369078114516
190,1.5659302,2.4262178,1.8356336,1.9516978829915776
191,1.6460522,2.3941743,1.7197769,1.9380960613167102
192,1.5378524,2.2904413,1.8441195,1.9208193760235184
193,1.5890346,2.547182,1.9959329,1.8989723078630862
194,1.7887187,2.7068188,1.9987526,1.8715005778382128
195,1.778041,2.68349,1.9246156,1.8371990860901888
196,1.727163,2.64029,2.0687764,1.7947454099998499
197,1.76353,2.7807684,2.023276,1.742771087559428
198,1.7816918,2.8021545,2.0737658,1.6799825783393612
199,1.8070762,2.7420428,2.0339048,1.605338418653321
200,1.7884514,2.7971268,1.9723337,1.5182759122330665
201,1.8549744,2.6045933,1.9409777,1.4189588689292978
202,1.812616,2.8029938,1.7400421,1.3084916444237056
203,1.7032688,2.4545093,1.5442694,1.1890256586838301
204,1.527537,2.3446877,1.3922031,1.0636891856004471
205,1.4334667,1.9240142,1.2216071,0.9363108143995524
206,1.2344284,1.7660524,1.064348,0.8109743413161699
207,1.0299486,1.5858608,0.87956095,0.6915083555762942
208,0.91127414,1.2452047,0.75222576,0.5810411310707015
209,0.75362337,0.92727363,0.62162226,0.48172408776693376
210,0.67203146,0.99558467,0.5000048,0.3946615813466787
211,0.5693652,0.85757196,0.3821545,0.3200174216606384
212,0.36380085,0.6175138,0.30976707,0.257228912440572
213,0.27619025,0.52243406,0.23416314,0.20525459000015012
214,0.18193612,0.5005605,0.20499705,0.16280091390981122
215,0.13610874,0.47866866,0.16267172,0.128499422161787
216,0.1959228,0.3897212,0.1210463,0.10102769213691354
217,0.09836933,0.28220075,0.09005034,0.07918062397648162
218,0.19054744,0.24852815,0.06591616,0.061903938683289805
219,0.17340483,0.0767503,0.024000643,0.04830211700842235
220,0.0494227,-0.023833929,0.024403716,0.03763092188548378
221,0.057004392,-0.16380621,0.030870609,0.02928190063218783
222,0.017610302,0.011798895,0.021506425,0.02276375545870324
223,0.07100294,0.2738578,0.019536534,0.01768352861844935
224,0.06880984,0.21002485,0.0013354043,0.013729192396604972
225,0.037354816,0.00079677254,-0.023598969,0.010654360050222245
226,-0.080290206,-0.068520166,-0.010242802,0.008265311035813516
227,-0.068855286,0.046205677,0.0071143885,0.006410237201612601
228,-0.054295078,0.11024189,-0.0059239357,0.004970478770887299
229,-0.026579704,0.16168444,-0.004677631,0.003853469326654979
230,-0.013741123,0.04669904,-0.03715104,0.0
231,0.05098894,-0.12477288,-0.018134464,0.0
232,-0.044473357,-0.027751775,0.0012767834,0.0
233,0.012281721,0.070950665,-0.018775208,0.0
234,-0.09309232,0.018743215,-0.018963866,0.0
235,0.01165394,-0.008737154,0.0013603646,0.0
236,0.018916098,0.116266295,-0.024565771,0.0
