step,x1_real,x2_real,u_real,x1_ref
55,-1.9597328,-3.127751,-2.1678696,-3.0
56,-2.0384128,-2.9001,-2.069372,-3.0
57,-1.9468188,-2.9988732,-2.0857937,-3.0
58,-1.828887,-2.882449,-2.1240842,-3.0
59,-1.8839924,-2.906189,-2.0277274,-3.0
60,-1.8881514,-2.9163473,-1.9789675,-3.0
61,-1.8885,-2.7967176,-2.0516334,-3.0
62,-1.8237536,-2.8578327,-2.022753,-3.0
63,-1.8647574,-2.7170763,-1.9787638,-3.0
64,-1.7500203,-2.7989616,-1.9894437,-3.0
65,-1.7587774,-2.6037867,-2.0034518,-3.0
66,-1.7717117,-2.7104337,-1.9386729,-3.0
67,-1.7077086,-2.6068838,-1.9644481,-3.0
68,-1.7794021,-2.5782986,-1.9887418,-3.0
69,-1.7625688,-2.520074,-1.9893237,-3.0
70,-1.8241044,-2.6466827,-1.8879341,-3.0
71,-1.7602042,-2.6174557,-1.9174657,-3.0
72,-1.7972637,-2.495296,-1.8703623,-3.0
73,-1.6755315,-2.6154132,-1.9484943,-3.0
74,-1.6898787,-2.6943278,-1.8964183,-3.0
75,-1.730658,-2.433212,-1.8490846,-3.0
76,-1.549414,-2.5246477,-1.9369142,-3.0
77,-1.6081848,-2.6429315,-1.9627113,-3.0
78,-1.867601,-2.4923863,-1.9510968,-3.0
79,-1.879718,-2.6192653,-1.9676203,-3.0
80,-1.8033007,-2.7319481,-1.9425898,-3.0
81,-1.7813606,-2.5309136,-1.9449936,-3.0
82,-1.6859039,-2.7958837,-2.065413,-3.0
83,-1.8492535,-2.7963681,-2.1963475,-3.0
84,-1.9352591,-2.9153092,-2.2142582,-3.0
85,-1.928765,-2.879222,-2.369564,-3.0
86,-2.072544,-3.1823072,-2.436779,-3.0
87,-2.2411084,-3.4102294,-2.6001027,-3.0
88,-2.269327,-3.6199646,-2.553218,-3.0
89,-2.3367066,-3.4661946,-1.7169789,-3.0
90,-1.899939,-2.5983477,0.1567968,0.0
91,-0.83886874,-0.6210117,0.11163953,0.0
92,-0.28873703,0.081298865,0.047756262,0.0
93,-0.10000282,0.026016291,-0.004589306,0.0
94,-0.06496831,0.060579244,-0.017482555,0.0
95,-0.08990297,-0.11005263,-0.012055601,0.0
96,-0.11886606,-0.17904143,-0.005736201,0.0
97,-0.09208704,-0.059563983,0.004556478,0.0
98,-0.034877922,-0.057955265,-0.0040101344,0.0
99,-0.05795182,0.0015035167,-0.011881738,0.0
100,-0.07732347,-0.12937413,-0.004273081,0.0
101,-0.0500356,0.0725814,-0.007127119,0.0
102,0.029498301,0.11775342,-0.005421108,0.0
103,0.052275628,0.07919831,-0.025406148,0.0
104,0.09460757,-0.07309595,-0.012222851,0.0
105,0.00843143,-0.035958327,-0.0011419703,0.0
106,-0.047951005,-0.023367144,-0.010914218,0.0
107,-0.1192233,0.07037232,0.0032813393,0.0
108,-0.099237196,-0.16561738,-0.014684065,0.0
109,-0.03613953,0.0365265,-0.00441074,0.0
110,-0.034171246,0.08617452,-0.001316211,0.0
111,-0.074029624,0.062880866,-0.0031929961,0.0
112,-0.03032198,-0.013965254,-0.0063446285,0.0
113,0.075824805,-0.33764616,-0.040419042,0.0
114,-0.06571844,-0.20050968,0.006819259,0.0
115,0.055942886,-0.08480145,0.014864274,0.0
116,-0.0058357976,0.12296348,-0.004153492,0.0
117,0.016920188,-0.0022312535,0.11915862,0.0
118,0.061716262,0.2271553,0.5184824,0.0
119,0.30953544,0.6092774,1.4299916,0.0
120,0.8466593,1.7543459,2.7132711,3.0
121,1.7801652,3.2807233,2.578416,3.0
122,2.1611626,3.6021771,2.566435,3.0
123,2.234794,3.468155,2.550943,3.0
124,2.3271532,3.539067,2.52723,3.0
125,2.31,3.5905383,2.5278516,3.0
126,2.2319396,3.3934286,2.515038,3.0
127,2.3157856,3.3798246,2.4490252,3.0
128,2.2753432,3.2601376,2.5117285,3.0
129,2.2206948,3.5528889,2.5519686,3.0
130,2.307354,3.3270483,2.4725618,3.0
131,2.1990013,3.293011,2.53102,3.0
132,2.2736747,3.4684958,2.4649775,3.0
133,2.211506,3.3704743,2.4680862,3.0
134,2.2085857,3.227896,2.4135303,3.0
135,2.1601782,3.4030936,2.3646247,3.0
136,2.1501427,3.3734705,2.3934035,3.0
137,2.2171578,3.4129863,2.4522002,3.0
138,2.2578373,3.467112,2.353733,3.0
139,2.2623508,3.2867005,2.2583473,3.0
140,2.13043,3.1739392,2.2226276,3.0
141,2.0486403,3.0723815,2.221335,3.0
142,2.007901,3.073004,2.2166896,3.0
143,2.009997,3.0937767,2.193039,3.0
144,1.9804933,2.7223544,2.173841,3.0
145,1.8764626,2.9608881,2.1915123,3.0
146,1.9099157,2.9948947,2.094067,3.0
147,2.0060778,3.0047987,2.0550957,3.0
148,1.947122,3.1825838,2.00719,3.0
149,1.8924074,2.9612405,2.0561764,3.0
150,1.8460511,2.7024982,1.972694,3.0
151,1.8111566,2.75876,1.9945791,3.0
152,1.7991366,2.770292,1.9471667,3.0
153,1.8363987,2.7868938,1.954892,3.0
154,1.7684193,2.6335258,1.8547901,3.0
155,1.7822242,2.5219223,1.8416336,3.0
156,1.771551,2.592925,1.8707845,3.0
157,1.7168262,2.4421456,1.8654482,3.0
158,1.7946216,2.6266446,1.7493191,3.0
159,1.6979356,2.4546247,1.7871791,3.0
160,1.5546625,2.5530608,1.8257862,3.0
161,1.6694244,2.1844964,1.7966272,3.0
162,1.5779519,2.3801339,1.7181745,3.0
163,1.5158552,2.2304835,1.7640954,3.0
164,1.4831619,2.3662393,1.6898239,3.0
165,1.4495441,2.4583764,1.7098645,3.0
166,1.5201356,2.3287325,1.6325245,3.0
167,1.529424,2.5323536,1.639095,3.0
168,1.5477827,2.2432773,1.6638082,3.0
169,1.571963,2.4422007,1.724032,3.0
170,1.6556642,2.4729402,1.6206821,3.0
171,1.5622895,2.1961033,1.6740896,3.0
172,1.5700102,2.1210694,1.6725173,3.0
173,1.4895791,2.1123238,1.6309063,3.0
174,1.4371572,2.112944,1.6426194,3.0
175,1.4629391,2.2283125,1.6579214,3.0
176,1.5014135,2.285376,1.6315068,3.0
177,1.4586647,2.3841097,1.696343,3.0
178,1.4912342,2.307972,1.6545464,3.0
179,1.5347328,2.2139926,1.6527903,3.0
180,1.4493042,2.3465118,1.6160749,2.9942197960100176
181,1.4143503,2.1858222,1.6573153,2.992544281843669
182,1.5001737,2.000119,1.6800246,2.9903846441975808
183,1.4948434,2.278768,1.7185467,2.98760203344628
184,1.5441822,2.5461888,1.7593131,2.9840184599246666
185,1.6065216,2.2742977,1.7388893,2.9794062114050925
186,1.5908792,2.2924647,1.7776871,2.973474707072326
187,1.591503,2.1614192,1.8264023,2.965854366811945
188,1.6421901,2.3014815,1.7794768,2.9560771490517186
189,1.6377666,2.3721063,1.7034583,2.943553617171774
190,1.4692492,2.3774831,1.9044248,2.9275468244873664
191,1.7102005,2.3324764,1.8863825,2.907144091975065
192,1.6829321,2.6872625,1.9962183,2.8812290640352773
193,1.6821208,2.6853118,2.009166,2.8484584617946296
194,1.8089341,2.6169105,1.9966078,2.807250866757319
195,1.8694447,2.6708472,2.1193178,2.755798629135283
196,1.8918406,2.7914312,2.048839,2.692118114999775
197,1.8378417,2.7393167,2.048744,2.6141566313391422
198,1.856944,2.7332537,2.1842139,2.5199738675090417
199,1.8863257,2.975925,2.2102115,2.408007627979982
200,1.9269762,2.981232,2.1580052,2.2774138683495995
201,1.9028767,2.9845986,2.1487422,2.128438303393947
202,1.9127382,2.797019,2.1020935,1.9627374666355586
203,1.8319755,2.8282564,1.939005,1.783538488025745
204,1.7730222,2.7445695,1.732347,1.5955337784006707
205,1.6452463,2.2294416,1.5350691,1.4044662215993287
206,1.6333367,2.2157555,1.2934486,1.2164615119742548
207,1.3055974,1.8869356,1.0965885,1.0372625333644412
208,1.0746776,1.6640944,0.92514455,0.8715616966060522
209,0.9410986,1.1652815,0.76663226,0.7225861316504005
210,0.7452259,0.97848094,0.59742653,0.5919923720200182
211,0.5940776,0.7951761,0.5003314,0.4800261324909574
212,0.4738707,0.80714196,0.39581734,0.3858433686608578
213,0.48311698,0.4217443,0.30393037,0.3078818850002252
214,0.38535413,0.2851694,0.24941006,0.24420137086471705
215,0.27157217,0.3292324,0.19327535,0.1927491332426805
216,0.12343161,0.39244038,0.13280462,0.15154153820537042
217,0.07494504,0.33080468,0.1002454,0.11877093596472221
218,0.14211006,0.077218026,0.09099373,0.09285590802493449
219,0.056551363,0.0046243835,0.055545542,0.07245317551263364
220,0.061823983,0.047249723,0.051856693,0.05644638282822578
221,0.10465017,0.09367043,0.04400382,0.043922850948281855
222,0.13795349,0.059143458,0.024232915,0.03414563318805497
223,-0.03524488,0.013264555,0.022786304,0.026525292927674027
224,0.027017236,0.21610665,0.020975297,0.02059378859490746
225,0.03220966,0.009046881,0.0006451844,0.015981540075333367
226,-0.05514506,-0.20251532,-0.004430644,0.012397966553720163
227,-0.038229864,-0.12294865,-0.0090519935,0.00961535580241879
228,-0.042451147,-0.11110952,-0.0010679403,0.007455718156331059
229,0.01336286,-0.0053362907,0.00491401,0.005780203989982358
230,-0.024382068,0.2194376,-0.008714826,0.0
231,0.037751712,-0.09214388,-0.02971117,0.0
232,-0.0052049505,0.05418524,-0.023866698,0.0
233,-0.0063618203,0.043541513,0.0012908486,0.0
234,0.03279078,0.09211071,-0.0014561951,0.0
235,0.019936308,-0.03941725,-0.017709842,0.0
236,0.00083583005,-0.072244555,-0.010841466,0.0
237,-0.05346908,0.0032410834,-0.015158206,0.0
238,0.037273847,0.004571957,-0.0150602935,0.0
239,-0.008755482,0.039315313,-0.008577989,0.0
240,0.04414253,0.035703026,-0.0077847815,0.0
241,-0.062016625,0.004302068,-0.013761589,0.0
242,-0.018488063,-0.018379336,-0.013476892,0.0
243,-0.078163244,-0.066201515,-0.0033590812,0.0
244,0.007039032,-0.14929484,-0.014939156,0.0
245,-0.04162549,0.057294317,-0.015146516,0.0
246,-0.09218214,0.01266095,-0.0017376258,0.0
247,0.021294553,0.12709914,-0.0005676055,0.0
248,0.07184325,-0.08519593,-0.018629985,0.0
249,0.020298028,0.0030288924,0.052117992,0.0
250,0.03458025,-0.01113222,0.15429619,0.0
251,0.048399735,0.20383455,0.35347277,0.1902717589696935
252,0.15746012,0.40034842,0.5023571,0.3797773607212478
253,0.4054195,0.5264487,0.6695336,0.5677537330812307
254,0.49531487,0.7001753,0.7549501,0.7534439615432377
255,0.58718616,1.0509288,0.8021685,0.9361003370954614
256,0.6688087,1.166224,0.93183416,1.1149873669809827
257,0.7252168,1.2870878,0.95559186,1.289384736267515
258,0.8865855,1.295147,1.0197076,1.4585902083014062
259,0.9956805,1.5091037,1.0429001,1.6219224523667926
260,0.9095584,1.5410299,1.0628991,1.7787237871639212
261,0.9876707,1.6175921,1.1401016,1.9283628290596178
262,1.0884664,1.5240985,1.1817874,2.070237034446336
263,1.1455187,1.4921874,1.2184212,2.2037751259725997
264,1.0735428,1.460487,1.2341219,2.3284393928752705
265,1.0361003,1.6344047,1.1914566,2.443727856151007
266,1.0004593,1.5752304,1.2461786,2.549176289848543
267,1.1398807,1.6254233,1.2892251,2.6443600903427464
268,1.1339699,1.6464849,1.3122605,2.728895986063555
269,1.2024885,1.7737845,1.2643595,2.80244358079532
270,1.1138031,1.8207017,1.3309401,2.8647067243322217
271,1.1852366,1.890828,1.3778185,2.915434704970625
272,1.1692919,1.8787632,1.3647274,2.954423259036624
273,1.1382169,1.8297197,1.3271211,2.9815153933837624
274,1.1540649,1.7349436,1.3748307,2.9966020175490238
275,1.2066277,2.0510206,1.3668811,2.999622383021625
276,1.3147801,2.095885,1.4060069,2.990564327855827
277,1.258468,1.9286067,1.4150378,2.969464325642798
278,1.2983,1.7330424,1.469438,2.936407338644336
279,1.3180987,1.9284755,1.4584205,2.891526475679826
280,1.3523023,2.083843,1.5116118,2.8350024561440055
281,1.4349539,2.004814,1.5289596,2.767062882313744
282,1.3567661,1.9825336,1.539271,2.6879813228740077
283,1.3648841,2.1122139,1.5201939,2.5980762113533156
284,1.4570521,2.0133705,1.6052163,2.4977095639043143
285,1.4288456,2.1549516,1.5255607,2.3872855215924957
286,1.3642765,2.0752773,1.564345,2.267248723062775
287,1.3975154,2.292496,1.5670828,2.1380825141365882
288,1.3826921,2.1042876,1.6525239,2.000307001548875
289,1.5020918,2.2218347,1.5954963,1.8544769586618153
290,1.535949,2.2661352,1.5697889,1.7011795915883126
291,1.516917,2.2783153,1.5159053,1.541032174720219
292,1.4662616,2.0768254,1.3515978,1.3746795651822317
293,1.3455216,1.9689107,1.190657,1.202791606219841
294,1.2639546,1.6725422,1.0157205,1.0260604299770066
295,1.0998986,1.4198492,0.7658786,0.845197670524289
296,0.80417216,1.1539105,0.5720209,0.6609315983596225
297,0.6206626,0.7881979,0.3354204,0.47400418792004967
298,0.36377296,0.42696834,0.1361274,0.2851681299125473
299,0.1854942,0.4272094,-0.06544289,0.09518380049420297
300,0.022124372,0.04255501,-0.29115215,-0.09518380049420358
301,-0.15161332,-0.26731008,-0.48355585,-0.2851681299125479
302,-0.36947036,-0.5431802,-0.686365,-0.4740041879200503
303,-0.5808314,-1.0241663,-0.84726006,-0.6609315983596217
304,-0.70887065,-1.1422952,-0.88530475,-0.8451976705242895
305,-0.7703427,-1.30621,-1.0658226,-1.026060429977006
306,-0.912479,-1.4838927,-1.2020082,-1.2027916062198414
307,-1.0352063,-1.7689588,-1.2241898,-1.3746795651822308
308,-1.1436179,-1.7414889,-1.2549069,-1.5410321747202191
309,-1.1914527,-1.8665727,-1.3924755,-1.701179591588312
310,-1.2675685,-2.0340128,-1.4653019,-1.8544769586618157
311,-1.2953311,-1.9291327,-1.4776294,-2.0003070015488746
312,-1.1903954,-2.056333,-1.6234251,-2.1380825141365887
313,-1.3690735,-2.2000535,-1.6136882,-2.2672487230627745
314,-1.4659808,-2.0220675,-1.6734153,-2.387285521592496
315,-1.4521735,-2.3901591,-1.7348766,-2.497709563904314
316,-1.482372,-2.4770782,-1.7343307,-2.5980762113533165
317,-1.636848,-2.42258,-1.8009287,-2.687981322874008
318,-1.6206423,-2.3629196,-1.8755443,-2.767062882313744
319,-1.6666919,-2.5897973,-1.9289411,-2.835002456144005
320,-1.7323607,-2.6969173,-1.9357982,-2.8915264756798265
321,-1.7655233,-2.6955168,-1.9458607,-2.936407338644336
322,-1.8253747,-2.6960862,-1.9227582,-2.969464325642798
323,-1.6327435,-2.7308102,-1.8985267,-2.990564327855827
324,-1.7963957,-2.7060142,-1.9840136,-2.999622383021625
325,-1.7501477,-2.7641184,-1.9463055,-2.9966020175490238
326,-1.8260065,-2.6490755,-1.9773251,-2.9815153933837624
327,-1.7051139,-2.864232,-1.9975753,-2.9544232590366244
328,-1.8889875,-2.6337318,-2.0108829,-2.915434704970625
329,-1.8115078,-2.6804283,-1.9778675,-2.8647067243322217
330,-1.8226422,-2.5782185,-1.934216,-2.8024435807953205
331,-1.7216249,-2.5604606,-2.032322,-2.728895986063555
332,-1.7936473,-2.778493,-1.9995148,-2.644360090342746
333,-1.7920363,-2.7746515,-1.9802997,-2.549176289848543
334,-1.8263958,-2.806657,-1.9330435,-2.4437278561510074
335,-1.8021703,-2.8615968,-2.0155864,-2.3284393928752696
336,-1.8897538,-2.8644516,-1.9426942,-2.2037751259725997
337,-1.8658551,-2.8132906,-1.8194846,-2.070237034446336
338,-1.8438874,-2.471905,-1.8012539,-1.9283628290596186
339,-1.6429803,-2.5455232,-1.723275,-1.7787237871639205
340,-1.5356019,-2.3861594,-1.6424297,-1.6219224523667923
341,-1.4894716,-2.3233528,-1.4356321,-1.4585902083014064
342,-1.3302158,-1.9161508,-1.312702,-1.2893847362675157
343,-1.2457504,-1.8278546,-1.1242046,-1.1149873669809818
344,-1.2037458,-1.6969751,-0.91643536,-0.9361003370954613
345,-1.0723095,-1.1991962,-0.6794745,-0.7534439615432382
346,-0.79973644,-1.0963603,-0.46456644,-0.5677537330812292
347,-0.5674289,-0.60387367,-0.28822473,-0.3797773607212471
348,-0.34277788,-0.4544256,-0.085028306,-0.19027175896969356
349,-0.19923775,-0.14730749,0.0074310726,-7.347880794884119e-16
350,-0.06364019,0.05786323,-0.005983207,0.0
351,0.036848724,-0.11138868,-0.014661534,0.0
352,0.039840896,-0.021178233,-0.0050828615,0.0
353,0.03548535,0.076950856,-0.0034404672,0.0
354,-0.018306132,0.020567385,-0.014258228,0.0
355,-0.0070267045,-0.06477252,0.001325902,0.0
356,-0.011617933,-0.13996592,-0.0070244847,0.0
357,0.014479959,-0.0769941,-0.0027041754,0.0
358,0.040301755,-0.017979668,-0.0024502345,0.0
359,0.050788496,0.12912814,-0.024153354,0.0
360,0.021496043,0.060190823,-0.01802812,0.0
361,-0.092592165,-0.24008858,-0.024323057,0.0
362,-0.028508969,-0.13548471,-0.014125308,0.0
363,-0.005892215,-0.08967573,-0.010428013,0.0
364,-0.045178365,-0.100638896,-0.019463148,0.0
365,-0.08552546,0.07042185,-0.01209933,0.0
366,-0.05076223,0.21132469,0.0034548824,0.0
367,0.08364848,-0.033268854,-0.015993038,0.0
368,-0.08892324,-0.13491029,-0.024242401,0.0
369,-0.0752173,-0.21085316,-0.012448162,0.0
370,-0.10744603,-0.19347504,0.00069125864,0.0
371,-0.019508284,-0.18837915,-0.014347485,0.0
372,0.031140998,-0.07053667,0.02303165,0.0
373,-0.06628278,0.05718381,0.023032632,0.0
374,0.05894885,0.0075988322,-0.006922072,0.0
375,0.01958769,-0.008374547,-0.016637603,0.0
376,-0.044572406,-0.0690816,-0.033612605,0.0
377,0.012695592,-0.07972415,-0.057952493,0.0
378,-0.054230414,-0.07719311,-0.17852573,0.0
379,-0.20135151,-0.036353305,-0.5303081,0.0
380,-0.33628893,-0.6674992,-1.1905012,-3.0
381,-0.7102585,-1.393057,-1.0737389,-3.0
382,-0.8720482,-1.5016056,-1.0731277,-3.0
383,-0.94533306,-1.4798722,-1.0831566,-3.0
384,-0.95384324,-1.4478844,-1.1696048,-3.0
385,-1.0075859,-1.5064131,-1.190414,-3.0
386,-1.0175024,-1.600122,-1.1109366,-3.0
387,-1.0476121,-1.6751844,-1.1447539,-3.0
388,-0.97707397,-1.6903255,-1.1834854,-3.0
389,-1.0768708,-1.640055,-1.2123153,-3.0
390,-1.1511282,-1.6370182,-1.208334,-3.0
391,-1.1434485,-1.4924465,-1.2435263,-3.0
392,-1.0841184,-1.6245505,-1.1967236,-3.0
393,-1.0916778,-1.6656168,-1.3297787,-3.0
394,-1.1247025,-1.7764846,-1.299305,-3.0
395,-1.2129498,-1.855436,-1.3148468,-3.0
396,-1.1930542,-1.7712129,-1.3227369,-3.0
397,-1.2134012,-1.7716616,-1.4027439,-3.0
398,-1.2932988,-1.8210678,-1.4035096,-3.0
399,-1.3085992,-1.7554096,-1.4007124,-3.0
400,-1.2625943,-1.8589416,-1.4114321,-3.0
401,-1.2296214,-1.7816087,-1.4068835,-3.0
402,-1.2351068,-2.0222173,-1.4849231,-3.0
403,-1.2857288,-2.1678145,-1.4688607,-3.0
404,-1.3610104,-1.9226248,-1.4146613,-3.0
405,-1.3443277,-1.9470123,-1.456987,-3.0
406,-1.4049526,-2.0649118,-1.460967,-3.0
407,-1.3314682,-1.8410766,-1.5641309,-3.0
408,-1.4002002,-2.1388416,-1.5313808,-3.0
409,-1.4338696,-2.243136,-1.5817713,-3.0
410,-1.4024954,-1.9893088,-1.5241079,-3.0
411,-1.367074,-1.9726363,-1.560999,-3.0
412,-1.3793072,-2.1290586,-1.6171232,-3.0
413,-1.4259188,-2.1714144,-1.5511458,-3.0
414,-1.4068738,-1.9997723,-1.5968465,-3.0
415,-1.4500934,-2.1745324,-1.6118549,-3.0
416,-1.3676642,-2.2536871,-1.5715014,-3.0
417,-1.432319,-2.1582322,-1.6660112,-3.0
418,-1.5432639,-2.22713,-1.6408724,-3.0
419,-1.5108435,-2.2829704,-1.6359129,-3.0
420,-1.5550002,-2.2134035,-1.6200331,-3.0
421,-1.5395583,-2.255459,-1.5170835,-3.0
422,-1.4883025,-2.142041,-1.5701437,-3.0
423,-1.4455378,-2.1278126,-1.6196055,-3.0
424,-1.525303,-2.2069392,-1.6459748,-3.0
425,-1.5545479,-2.0913012,-1.6494812,-3.0
426,-1.6126229,-2.2736828,-1.5147814,-3.0
427,-1.5114787,-2.0785663,-1.5337528,-3.0
428,-1.4914036,-2.0207133,-1.553339,-3.0
429,-1.441206,-2.051874,-1.5732647,-3.0
430,-1.3819859,-2.009264,-1.5084183,-3.0
431,-1.3634876,-2.1871347,-1.561426,-3.0
432,-1.3876915,-2.2624815,-1.5573977,-3.0
433,-1.398109,-2.1353927,-1.644577,-3.0
434,-1.5375122,-2.0813036,-1.7196167,-3.0
435,-1.4897996,-2.2999341,-1.827249,-3.0
436,-1.5509152,-2.4707837,-1.9021801,-3.0
437,-1.6792778,-2.6142397,-1.9656639,-3.0
438,-1.825117,-2.674809,-2.0588126,-3.0
439,-1.7677692,-2.601941,-1.5217509,-3.0
440,-1.5601386,-2.2187946,0.122006916,0.0
441,-0.55993944,-0.33089364,0.101193,0.0
442,-0.17932922,0.10104394,0.020323139,0.0
443,-0.11134332,-0.031895433,-0.0066907727,0.0
444,-0.07054052,0.019786434,-0.006103267,0.0
445,-0.031004578,-0.0599972,-0.004601561,0.0
446,-0.06337006,-0.06107322,-0.0033088897,0.0
447,0.032262053,-0.08373256,-0.015487908,0.0
448,-0.038716704,-0.17667565,-0.0077703977,0.0
449,-0.02306149,-0.0951412,-0.0068361037,0.0
450,0.028452214,0.09880774,-0.0029874167,0.0
451,-0.02669657,-0.07639577,-0.021712326,0.0
452,-0.04520968,-0.016243681,-0.016232505,0.0
453,-0.03729011,-0.13901633,-0.013814342,0.0
454,-0.07589968,0.026445648,-0.0033091938,0.0
455,0.050036978,-0.0054643448,0.00094060035,0.0
456,0.043249737,0.04704155,0.015795013,0.0
457,0.094669744,0.12110871,-0.014915557,0.0
458,0.028802978,0.10288807,-0.009327505,0.0
459,0.040105835,0.038838953,0.0018662781,0.0
460,0.044456847,0.0019808505,-0.010825898,0.0
461,0.08523739,0.07692303,-0.000122443,0.0
462,0.12662318,0.014540165,-0.011523441,0.0
463,-0.015353039,-0.052440375,0.0112408465,0.0
464,-0.041847732,0.013400559,0.026910536,0.0
465,0.0072131986,-0.0422387,-0.016663188,0.0
466,0.009830358,-0.105667435,0.08080901,0.0
467,0.096833505,0.07091148,0.05839321,0.0
468,0.05560627,0.39456952,0.12601927,0.0
469,0.14011718,0.057018522,0.35354072,0.0
470,0.13858202,0.19719504,0.87222165,3.0
471,0.5316708,0.75893474,0.84058446,3.0
472,0.63765913,1.0279366,0.81351244,3.0
473,0.6239915,1.0649333,0.789985,3.0
474,0.65046096,1.1054591,0.77236336,3.0
475,0.73396236,0.96399254,0.78121495,3.0
476,0.7226424,1.0127589,0.7724412,3.0
477,0.7203595,0.9651442,0.7947568,3.0
478,0.6312625,1.0215139,0.8046984,3.0
479,0.70879847,1.1449844,0.7749393,3.0
480,0.6583675,1.0148182,0.78737736,3.0
481,0.6898801,1.0745169,0.8314726,3.0
482,0.7606011,1.2276077,0.85892284,3.0
483,0.71039647,1.2436846,0.791215,3.0
484,0.6060914,1.2182238,0.8434248,3.0
485,0.6909378,1.3144096,0.8744241,3.0
486,0.7316102,1.0748744,0.8948017,3.0
487,0.7844934,0.93120456,0.93397945,3.0
488,0.79863644,1.2139696,0.94064194,3.0
489,0.7737799,1.3208932,0.9168215,3.0
490,0.86472803,1.2589655,0.98444504,3.0
491,0.8512125,1.3083892,0.947559,3.0
492,0.82699996,1.4173852,0.9983562,3.0
493,0.9115111,1.406377,1.0153576,3.0
494,0.92065424,1.186706,0.95143795,3.0
495,0.8530669,1.3058828,1.0437511,3.0
496,0.9239267,1.4127297,1.0357574,3.0
497,0.94151855,1.4080476,1.1060673,3.0
498,0.97276187,1.3176719,1.0988382,3.0
499,1.0504758,1.4813608,1.1243572,3.0
500,1.0054684,1.5368844,1.1100217,3.0
501,0.93096566,1.4840808,1.1448861,3.0
502,0.9723613,1.5758007,1.1384745,3.0
503,1.0335162,1.5882688,1.1779099,3.0
504,1.0086182,1.514521,1.2130543,3.0
505,1.0490329,1.4315848,1.2102324,3.0
506,1.0607126,1.5087267,1.2375221,3.0
507,1.1136496,1.7912501,1.2415146,3.0
508,1.0900477,1.7340887,1.2707382,3.0
509,1.1101911,1.7635877,1.2269547,3.0
510,1.1879818,1.5815448,1.2368339,3.0
511,1.1526752,1.7365441,1.3100153,3.0
512,1.1650727,1.6720668,1.3518255,3.0
513,1.2294636,1.7117485,1.2494003,3.0
514,1.1856635,1.8155867,1.3580649,3.0
515,1.2852134,1.8750244,1.3251185,3.0
516,1.2605187,1.9134573,1.358668,3.0
517,1.2910403,1.7428467,1.3241134,3.0
518,1.2393421,1.7998745,1.3626444,3.0
519,1.2743741,1.7946321,1.346314,3.0
