step,x1_real,x2_real,u_real,x1_ref
506,0.9510926,1.2512058,1.1737952,2.0
507,0.9771025,1.5341691,1.1444153,2.0
508,0.9890815,1.4027239,1.1264907,2.0
509,0.9701153,1.4964218,1.2104616,2.0
510,1.1069949,1.727226,1.2605959,2.0
511,1.0743728,1.785091,1.2611647,2.0
512,1.1339828,1.6431711,1.3003637,2.0
513,1.1944273,1.5477042,1.2493405,2.0
514,1.0853087,1.6869464,1.2883304,2.0
515,1.165423,1.752425,1.3582605,2.0
516,1.2092152,1.9332666,1.114428,2.0
517,1.1220365,1.6659373,1.3358545,2.0
518,1.1049465,1.8172922,1.1312716,2.0
519,1.0081127,1.5485784,1.2648572,2.0
520,1.0748891,1.4823482,1.1696252,2.0
521,1.0715334,1.5389307,1.1826898,2.0
522,1.1377388,1.6466881,1.3174843,2.0
523,1.2160263,1.9227756,1.4063804,2.0
524,1.2793252,1.9053493,1.4940888,2.0
525,1.2579933,2.0615842,1.6576335,2.0
526,1.4213202,2.1363108,1.5924761,2.0
527,1.3811572,2.167584,1.7179496,2.0
528,1.4963644,2.4694028,1.8411391,2.0
529,1.5567185,2.5082643,1.5806729,2.0
530,1.5143803,2.2931533,-0.17474993,0.0
531,0.6340922,0.28896654,-0.17338313,0.0
532,0.13689764,-0.15057102,-0.07089757,0.0
533,-0.020970052,-0.10062781,-0.010853844,0.0
534,-0.001087726,-0.052454125,0.02496101,0.0
535,-0.12160039,0.12627755,-0.010978905,0.0
536,-0.03745753,0.019737855,0.024652071,0.0
537,0.06278805,0.0035110083,0.021966008,0.0
538,-0.011992987,-0.16811408,-0.008655819,0.0
539,-0.0808452,0.060634572,0.0032957653,0.0
540,-0.078458756,0.09987017,0.0,0.0
