step,x1_real,x2_real,u_real,x1_ref
180,1.7728539,2.705187,2.004643,1.996146530673345
181,1.8520771,2.6719203,2.0611262,1.9950295212291127
182,1.8609923,2.6809123,2.032133,1.9935897627983874
183,1.8050877,2.7371962,2.0669594,1.9917346889641865
184,1.9653248,2.8206468,2.0461435,1.9893456399497778
185,1.8748227,2.99958,2.0568109,1.9862708076033948
186,1.877023,3.0914698,2.086403,1.9823164713815506
187,2.0024414,2.7702308,2.0973628,1.9772362445412965
188,1.9230413,2.8836484,2.092684,1.9707180993678122
189,1.9114913,2.897717,2.129126,1.962369078114516
190,2.027582,2.8249028,2.1303778,1.9516978829915776
191,1.9550983,2.7950842,2.1518483,1.9380960613167102
192,1.9544085,2.8414721,2.1882625,1.9208193760235184
193,1.8908744,2.831902,2.162409,1.8989723078630862
194,1.9455054,2.9025304,2.1597538,1.8715005778382128
195,1.9147978,2.970556,2.1403737,1.8371990860901888
196,1.9888204,2.8666599,2.136289,1.7947454099998499
197,1.9227141,2.8795018,2.0894783,1.742771087559428
198,1.9639702,2.9425695,2.017723,1.6799825783393612
199,2.0604985,2.7684386,1.9317571,1.605338418653321
200,1.8771172,2.7603424,1.8158917,1.5182759122330665
201,1.7150598,2.5137413,1.6872934,1.4189588689292978
202,1.6548167,2.5198839,1.550256,1.3084916444237056
203,1.4374244,2.1120565,1.3926132,1.1890256586838301
204,1.3431629,1.7314949,1.2381727,1.0636891856004471
205,1.1981814,1.6265079,1.0816534,0.9363108143995524
206,1.0966619,1.6524612,0.91697603,0.8109743413161699
207,0.8918247,1.2908847,0.7763776,0.6915083555762942
208,0.84063005,1.231247,0.6424883,0.5810411310707015
209,0.7485855,0.9083569,0.5149661,0.48172408776693376
210,0.53687906,0.7116408,0.4220265,0.3946615813466787
211,0.40524897,0.7093203,0.32977167,0.3200174216606384
212,0.30903098,0.64796937,0.2672021,0.257228912440572
213,0.33248824,0.31379133,0.19740261,0.20525459000015012
214,0.2362717,0.100451246,0.15787348,0.16280091390981122
215,0.19905093,0.25294963,0.1228439,0.128499422161787
216,0.19242242,0.22910148,0.09794906,0.10102769213691354
217,0.17842822,0.036566205,0.060772248,0.07918062397648162
218,0.07195144,0.09648192,0.048723336,0.061903938683289805
219,0.0688025,0.1368281,0.038730763,0.04830211700842235
220,0.07827516,0.11949882,0.025088573,0.03763092188548378
221,0.04575682,0.0979636,0.008689957,0.02928190063218783
222,0.012587131,0.14335234,0.006522506,0.02276375545870324
223,0.06799973,0.05806243,-0.0030130984,0.01768352861844935
224,0.09375377,-0.15746635,0.005872841,0.013729192396604972
225,0.01252461,0.03360038,-0.0019482572,0.010654360050222245
226,0.0699027,-0.06868562,-0.0028585286,0.008265311035813516
227,-0.026762009,0.053432025,0.0065028495,0.006410237201612601
228,0.07881113,-0.060321875,-0.0070714406,0.004970478770887299
229,0.059288766,-0.05174592,-0.0073243356,0.003853469326654979
230,-0.08697786,-0.025856579,-0.019877015,0.0
231,-0.09611506,-0.02401226,-0.012495695,0.0
232,-0.0054462594,-0.27047816,-0.005722175,0.0
233,-0.058937963,-0.024430903,-0.0014261256,0.0
234,0.15395913,-0.060784947,-0.015347074,0.0
235,-0.023338929,-0.03023626,-0.02339601,0.0
236,-0.031110767,-0.039288215,-0.01955698,0.0
237,-0.08964506,-0.1363909,-0.013893318,0.0
238,0.0016158425,-0.13591105,-0.01606238,0.0
239,-0.13492371,-0.09724075,-0.014897349,0.0
240,-0.108060084,-0.17761943,-0.016232682,0.0
241,-0.04261342,-0.25258943,-0.0109833935,0.0
242,-0.08351302,-0.010369789,-0.010021631,0.0
243,-0.09304632,0.24421754,-0.0059183086,0.0
244,0.01236548,0.065507814,-0.009393421,0.0
245,0.09378871,0.025276257,0.004700548,0.0
246,-0.042310946,0.013721911,-0.023047933,0.0
247,-0.018665249,0.06365762,-0.009036201,0.0
248,0.027121121,0.026203103,0.0017874092,0.0
249,0.08042149,0.009830243,0.021085203,0.0
250,0.09611723,-0.013663227,0.10059657,0.0
251,0.062120494,0.18010828,0.28412732,0.126847839313129
252,0.1455959,0.260827,0.43892676,0.25318490714749853
253,0.21440504,0.6209681,0.5989755,0.37850248872082043
254,0.4715624,0.7973774,0.74486387,0.5022959743621584
255,0.6019606,0.8865592,0.8593115,0.6240668913969742
256,0.75923663,1.0114048,0.994275,0.7433249113206551
257,0.7579834,1.4267924,1.1152276,0.8595898241783433
258,0.94308066,1.5608958,1.2046312,0.9723934722009374
259,0.98027015,1.6574372,1.3098978,1.081281634911195
260,1.1325382,1.5777986,1.3422004,1.1858158581092808
261,1.2392478,1.770102,1.4530743,1.2855752193730785
262,1.2813734,1.9305869,1.4572886,1.380158022964224
263,1.2636905,1.8793589,1.4942427,1.4691834173150666
264,1.2821,1.9969671,1.5670851,1.5522929285835136
265,1.437173,2.1366827,1.58933,1.6291519041006715
266,1.4209175,2.1644847,1.6106117,1.6994508598990288
267,1.5271332,2.3042574,1.6345007,1.7629067268951641
268,1.4428899,2.2004457,1.6937807,1.8192639907090367
269,1.5223453,2.4182272,1.673753,1.8682957205302133
270,1.5346197,2.238714,1.687568,1.9098044828881477
271,1.5075238,2.2497733,1.7522099,1.9436231366470833
272,1.568273,2.2699456,1.7045876,1.969615506024416
273,1.5911274,2.4018848,1.7402679,1.9876769289225082
274,1.594514,2.36154,1.7688005,1.997734678366016
275,1.5845557,2.5669827,1.742929,1.9997482553477501
276,1.647379,2.2216895,1.7586583,1.9937095519038848
277,1.5982962,2.5239606,1.7856377,1.9796428837618654
278,1.5176333,2.461862,1.7705073,1.9576048924295575
279,1.6063701,2.592604,1.794092,1.927684317119884
280,1.705666,2.4770126,1.7748946,1.890001637429337
281,1.5984484,2.3827717,1.8053483,1.8447085882091627
282,1.5923312,2.4167213,1.8013973,1.7919875485826717
283,1.5579282,2.385503,1.7894646,1.732050807568877
284,1.490437,2.4903214,1.7716987,1.6651397092695428
285,1.6204294,2.5791593,1.7451175,1.591523681061664
286,1.5323564,2.0713253,1.6539752,1.5114991487085165
287,1.5265396,2.2988138,1.5870824,1.4253883427577254
288,1.5198171,2.3554585,1.509774,1.3335380010325835
289,1.4565642,2.2567499,1.3878043,1.2363179724412101
290,1.4217974,1.7679299,1.2830096,1.1341197277255417
291,1.2572949,1.8450936,1.1527166,1.0273547831468126
292,1.2019618,1.5530207,1.0208383,0.916453043454821
293,1.0469093,1.3231684,0.878874,0.8018610708132272
294,0.8629819,1.2500259,0.70086265,0.6840402866513378
295,0.6706905,0.9172507,0.5877689,0.5634651136828593
296,0.64441884,0.76878273,0.41282126,0.4406210655730816
297,0.4482603,0.53911096,0.2506411,0.3160027919466998
298,0.29971525,0.42763218,0.08608274,0.19011208660836487
299,0.19964132,0.21449256,-0.062368058,0.06345586699613531
300,0.04857301,-0.024628052,-0.24929003,-0.06345586699613572
301,-0.115937024,-0.32193816,-0.389386,-0.19011208660836526
302,-0.29972386,-0.47142532,-0.54674804,-0.31600279194670017
303,-0.47243407,-0.6631191,-0.69864476,-0.4406210655730811
304,-0.5343028,-0.7989506,-0.8290486,-0.5634651136828597
305,-0.64534503,-0.9255827,-0.99169266,-0.6840402866513373
306,-0.803588,-1.239441,-1.1325436,-0.8018610708132275
